study_hours,attendance,previous_marks,assignments,sleep_hours,mental_stress,parent_involvement,result
4.220841,0.73199373,48.5526076,99.72718,8.39757,4.4123316,4.723905,0
4.137994,0.8431102,62.90226199999999,81.94045,9.493811,8.040251,5.469199,1
3.2721236,0.84390706,59.027160200000004,73.56906,6.740938,4.7213407,4.3892007,0
2.3374505,0.7095863,73.7270748,55.066555,6.830657,5.0092397,6.3449907,1
3.7669227,0.83061546,73.3074788,70.801,7.940964,5.693347,4.5977607,1
3.6359274,0.8029251,52.424347999999995,67.630455,7.4940677,6.6642246,8.483516,0
0.5765748,0.80496734,61.6547468,45.77921,6.4700794,4.35129,5.1899905,1
2.8410397,0.76981586,79.61231219999999,82.93194,5.248728,3.3395953,5.470983,1
2.7731028,0.7432046,61.05544199999999,75.56457,6.71646,4.0169735,6.7009935,0
1.2513356,0.59036523,56.48000259999999,51.475006,8.497816,1.0821695,3.9645417,1
3.3632698,0.7186403,58.91762339999999,56.948612,8.463793,3.0629,5.298953,0
0.0,0.61605525,74.045852,34.000298,6.8256807,5.028755,4.1786385,1
0.9120839,0.67788607,67.92570779999998,46.637547,7.3594913,3.743452,3.20428,1
2.527733,0.73822397,62.8676732,51.4427,6.6997256,4.16498,1.0287713,1
4.0006647,0.7210668,69.9919028,74.5513,4.357999,3.5129542,7.1530776,1
1.1582243,0.68390816,81.71799299999999,49.006695,5.5714793,2.5196438,6.6496797,1
2.973815,0.68442017,56.9786116,65.164925,8.801211,5.9741178,3.5777524,0
1.8168256,0.7076812,48.0578038,68.70534,6.930684,7.542948,4.777076,0
2.496892,0.60702366,77.4615202,55.797123,5.478267,7.7223997,3.878451,1
4.7191343,0.8922378,72.358529,78.782135,7.3811665,6.2274323,4.1077805,1
0.13645715,0.5032486,68.133237,27.021725,5.5142417,4.8436832,5.067638,0
1.6426926,0.6471948,72.53373719999999,29.94952,6.9078903,4.3052096,6.6132717,1
2.7465296,0.77809143,79.1929358,58.866028,5.800436,5.37722,6.7809086,1
2.8648438,0.75825584,42.189703200000004,83.67308,5.3498607,4.904749,5.463454,0
2.6245506,0.7122731,64.988806,54.47725,6.4844084,7.581777,5.7843513,1
1.7030518,0.7251991,91.6736912,58.112778,5.980418,4.8658314,5.2028217,1
2.9370263,0.6186791,74.8851048,43.8603,6.681129,4.1472135,5.55734,1
0.39517814,0.6076569,81.1948632,32.62181,5.4627495,4.6717014,3.2716522,1
0.84676653,0.7144744,80.666665,30.971746,4.640321,4.30538,4.272042,1
1.9893303,0.6062284,66.222032,52.70627,6.2926283,4.5612645,4.9120293,1
3.136538,0.769974,71.00932800000001,76.881805,5.428079,4.992834,5.4902873,1
3.1214974,0.7438099,70.2295608,58.84468,7.9456286,3.8758762,4.585061,1
2.6204684,0.73386925,77.0966554,49.39532,7.8533554,5.1781154,4.7579703,1
3.015662,0.89028037,63.70237219999999,82.00509,6.7036467,5.920043,6.5191355,1
4.076548,0.878465,70.68376500000001,72.96236,6.5855308,4.1768637,3.851812,1
0.0,0.6300888,58.718292600000005,45.20083,3.7286396,3.7303143,4.091071,1
2.5839076,0.7975201,67.7367892,69.245895,6.1729965,4.6002965,4.34112,1
3.7110906,0.86173296,54.9323438,86.47942,3.2334995,6.9346266,4.720195,0
4.568276,0.7985402,61.1672826,81.27001,6.869493,6.9323506,3.0563538,1
3.0258183,0.76322126,72.819867,84.58533,4.9917502,5.274971,4.1686187,0
3.0989826,0.8105196,53.2263336,75.08505,6.209487,3.9382024,2.911032,0
2.7252834,0.7843531,60.582126599999995,53.84536,5.612428,5.049624,6.4608145,1
0.82129323,0.6652302,65.5286116,36.665176,7.742453,3.9505239,1.2047311,0
1.9674205,0.8089062,70.6953906,68.66739,5.7642775,2.6411521,4.2047634,1
3.445583,0.8365665,75.23074700000001,74.97798,9.4654255,4.3008924,4.03129,1
1.3446565,0.71952033,62.44694940000001,49.803604,5.317432,3.727574,5.2146506,1
2.9456086,0.8199876,81.4806068,59.252354,6.4796243,4.949634,2.508899,1
0.941896,0.5047853,82.3894322,34.579693,5.7821517,5.964689,6.3511963,1
1.6907464,0.7510778,74.847238,55.9857,5.596697,6.8253884,4.8940916,1
4.7870593,0.7649481,69.37539860000001,49.461155,5.8618565,6.411223,7.4265594,1
2.8199427,0.7809986,70.94914159999999,65.59933,8.178632,4.5924745,5.933049,1
2.2930574,0.77595484,76.880506,67.00021,5.6987095,5.097134,3.2500741,1
2.820674,0.74850863,78.1757648,53.18204,7.123171,5.0681596,4.95617,1
1.0921407,0.80733263,76.76253679999999,42.545536,5.905433,6.8961406,3.0367365,1
0.48526415,0.5340242,68.7923832,25.737406,7.5233054,6.2956386,6.559058,1
0.8904765,0.71620566,71.26642100000001,39.721275,8.255296,3.7527533,4.3467264,1
1.9367001,0.76041174,80.94482079999999,63.175556,5.877491,5.847725,5.278004,1
1.6958238,0.63121897,65.77449039999999,37.073215,8.5938425,3.2625813,4.649031,1
0.0,0.48007596,67.54831859999999,-0.24747173,5.0547733,4.188956,2.589194,0
1.8187807,0.62580836,69.91659999999999,53.79397,6.287683,6.335838,5.6408,1
3.551359,0.7465252,75.82033600000001,64.80047,7.574658,4.6526012,4.948151,1
2.1632023,0.8781596,72.6244608,78.17195,6.2732697,5.667253,7.434913,1
2.102222,0.691242,62.2505944,70.27325,6.0982656,3.7051446,5.07164,1
1.8589906,0.686335,52.780117,38.035053,6.1000237,5.968813,7.643224,1
1.8004116,0.71469617,62.079370600000004,42.95398,6.7141128,4.650721,5.038024,1
2.577895,0.71415675,60.064038800000006,41.48326,6.2900777,5.0760326,4.681068,1
4.155801,0.85120535,53.5313834,81.09636,7.1455383,4.158057,6.350181,0
1.512032,0.6747283,58.491267400000005,49.254528,8.199755,6.4422855,5.357405,0
3.2848408,0.9783314,70.9616566,84.65101,6.4883914,3.6079836,4.6559243,1
1.464741,0.67605746,84.7324006,41.888287,6.134594,4.0712605,4.8999906,1
1.2138884,0.48708707,65.064748,6.3468904,6.4992647,5.7420025,3.0954573,1
1.95751,0.59216595,69.618032,41.263645,3.9585452,4.480802,4.8205414,1
1.1824682,0.7409383,80.238184,48.756702,4.2745013,4.559533,5.3729315,1
6.3702636,1.0,52.355879,109.8042,6.77802,10.0,5.3078594,1
0.9449667,0.7201708,76.912926,59.57043,7.1749206,5.3129063,4.373957,1
2.6807768,0.88353163,68.3251112,69.53541,9.005481,2.2117531,3.3988245,1
1.8171171,0.79715496,75.699299,70.24325,8.534247,6.1741505,4.4791408,1
1.3529524,0.6674838,65.2093776,47.79013,7.0333214,6.5908995,5.1861577,1
4.5030894,0.86442804,59.069414200000004,86.22319,7.034262,4.024563,5.0240736,1
1.9948626,0.7360036,68.07657999999999,64.15753,5.376137,5.2108817,4.9040074,1
1.3852546,0.70340765,84.51340520000001,68.5269,5.644521,4.6364417,5.17085,1
2.0959952,0.69959235,74.6658522,74.717674,5.333108,5.081149,6.5973573,1
1.7662433,0.83258075,57.75383480000001,85.50284,7.7315555,4.32656,5.234026,0
2.5656724,0.7967349,54.400012200000006,47.680878,7.665927,3.748853,5.3215804,0
3.78881,0.7260006,51.934782199999994,68.304245,7.7524257,5.4537387,5.2404838,0
0.29679155,0.5040161,83.2444208,27.513159,7.506331,3.4990876,2.6158257,1
0.9302074,0.6238648,51.111031399999995,35.610252,7.61183,3.2714524,7.6840267,1
3.839245,0.7967552,65.310056,68.857086,8.0784025,5.359201,6.855884,1
1.7700622,0.92209524,81.2202,73.264656,6.975498,5.2721314,5.9527116,1
3.0619564,0.69714284,48.7065232,65.4882,7.7033854,4.211417,7.2536287,1
2.3867607,0.7761425,89.225228,62.98144,6.786361,6.6178284,6.376861,1
3.6528397,0.9783811,69.72408920000001,78.11134,6.2347546,4.416991,6.5466895,1
3.2596223,0.75597984,49.4678414,78.70925,4.352825,5.2429523,5.721581,1
4.8496222,0.7830401,66.6657426,74.53444,6.6262956,4.2381654,3.806608,1
2.905546,0.6282564,64.8024576,37.473133,8.96115,5.342249,4.954359,1
2.3667593,0.78461945,69.274471,60.414677,8.410462,6.6412473,3.6339607,1
2.0895436,0.6639878,64.2249674,42.854416,4.195112,5.2154307,5.578068,1
2.607074,0.7012841,48.749583799999996,68.31287,7.305034,3.7630377,5.6685224,1
1.4196299,0.6449504,64.4189866,52.26349,3.7566679,5.9766245,4.790288,1
0.0,0.5267031,57.8865934,56.464565,5.614801,3.3033085,3.8266013,1
5.295361,1.0,67.76040679999998,75.43376,7.338587,1.1768724,4.2283273,1
3.6406004,0.87490386,55.316526599999996,67.63997,6.511784,7.1027107,2.6705058,0
3.2804978,0.72805494,65.2583298,53.471844,8.932009,6.379891,5.03599,1
3.8451152,0.8298257,71.672118,74.97756,7.4568224,4.761571,1.9415854,1
2.967575,0.82592523,62.749364,61.13664,8.133421,3.1538053,4.8389874,0
1.9931834,0.5854161,69.56162280000001,42.991924,7.5615544,7.0862813,5.152345,1
0.42953506,0.6108351,66.67140900000001,65.51071,6.3978844,6.57407,4.554419,1
1.9520527,0.8554333,56.73687639999999,69.513176,8.214409,4.4506865,4.9222856,1
2.70397,0.7353987,69.2292922,73.7037,3.0,3.0581093,3.765313,1
1.4728734,0.84077996,31.6269984,57.93662,5.240562,7.560355,4.2463756,0
2.8983548,0.7043607,73.8724972,56.23312,3.1410222,3.079953,4.6739945,1
0.978038,0.6850161,69.835312,20.461704,8.035321,5.338539,6.3913364,1
1.3018013,0.73886335,61.180098599999994,32.867115,7.6621957,7.0772667,5.8759995,0
0.0,0.5328033,68.5401604,50.019676,6.1956205,5.7659554,1.8026947,1
1.285501,0.73580456,72.202836,49.344833,8.376426,1.4420455,5.0014625,1
1.8929518,0.68649274,69.180086,59.507935,5.4629407,7.3260107,7.004203,0
2.1111143,0.8424296,55.941884800000004,80.51586,6.58764,5.4395194,3.6196163,1
4.305383,0.9074305,69.004876,103.29098,5.8363185,6.468596,6.897384,1
0.8491817,0.64581627,51.9311594,24.72189,6.066931,5.5092607,5.027995,0
2.8416588,0.7124,66.23770880000001,46.166893,6.9056005,5.737649,4.143516,1
2.3542469,0.8051796,81.76499460000001,78.503944,6.8607383,5.9521604,6.4368873,1
0.92475474,0.66616815,65.43462600000001,34.82933,6.322981,7.438464,3.7487857,1
2.8174105,0.76482314,51.4762144,64.81634,7.758295,7.0151887,5.9113984,0
1.8315122,0.7191334,48.485726799999995,56.885757,7.3632746,6.722324,3.7852345,0
3.262625,0.6222834,66.16379839999999,49.565098,7.365673,4.442925,2.5388331,1
1.2823321,0.6342297,75.5943356,28.258055,6.666328,5.6089783,7.70675,1
2.227462,0.5715145,47.1281976,21.854408,6.833323,3.5194788,6.665682,1
3.4263422,0.8630952,70.6578116,89.94665,6.5746555,3.2236648,4.755309,1
3.5630524,0.85462934,75.942606,90.87815,5.4562445,4.338499,5.6594796,1
3.5562239,0.8330911,89.170512,72.31926,6.9885397,7.199294,2.4783342,1
3.646396,0.91160583,79.232835,84.55553,3.3367395,4.232548,7.389854,1
2.1820452,0.74261785,77.87841080000001,69.86558,8.93722,8.315482,4.060594,1
1.4518,0.75799096,49.1069546,52.395073,6.534839,5.24821,5.48964,0
0.89118373,0.6516411,88.20801399999999,41.006134,4.453678,5.461473,6.0909615,1
2.1211019,0.93712306,60.5134984,61.43828,5.830628,7.1275268,4.373851,1
4.3849363,0.8689283,53.7342668,81.84577,5.8537517,3.3860202,4.4718347,1
3.0576153,0.68125767,70.9801426,53.941875,7.3696747,4.1058593,6.9534082,1
3.483404,0.8596155,80.6881882,58.298233,5.5463147,4.0771327,4.042232,1
0.09096815,0.85170054,85.25988480000001,75.63584,5.914981,5.19098,5.3139696,1
3.7278562,0.8045151,54.8626308,63.22865,5.7473326,5.337373,5.455998,1
2.1249185,0.7179854,77.39257599999999,53.367584,5.808162,4.768725,4.1459665,1
1.0309713,0.6887186,65.8256342,38.65232,8.76589,3.392709,3.9439552,1
2.567151,0.83488715,55.396265400000004,66.97104,5.267268,4.358944,4.2755737,1
1.7241313,0.9299289,81.1020468,79.14986,7.606805,6.588444,4.1725483,1
2.0721076,0.66197133,63.4374378,39.82201,5.218457,4.432126,6.9598093,1
2.6497664,0.74348295,83.94752,38.20721,6.5192437,6.094397,6.6238575,1
0.6680411,0.62936616,81.2990908,32.57753,5.0724688,1.2427478,3.859379,1
2.5014637,0.7001159,71.074758,67.550766,7.1112804,3.8200676,4.286837,1
4.1991014,0.7814418,86.50671919999999,76.36532,6.0454865,5.410427,3.7840896,1
0.92443156,0.6920468,89.672698,28.52943,8.297846,3.7058277,6.3622932,1
4.1124654,0.9386768,63.707048,81.68997,6.982784,5.8121285,4.881633,1
0.69807005,0.57399577,53.233435199999995,47.39508,6.606481,6.352743,4.6390967,1
4.2115455,0.81828254,51.5400312,75.97099,3.8635695,4.2425227,4.6534615,0
0.0,0.52122015,94.3898628,16.85852,5.2114773,4.8382015,3.2026987,1
3.4864125,0.9123033,62.2817912,51.222176,7.914041,5.374105,3.7568133,0
2.0591512,0.71121985,81.781237,54.573444,6.175401,5.8944263,3.9992151,1
1.9965123,0.8177328,62.012346,65.01601,5.050628,5.174327,4.7599463,1
4.3881516,0.7036172,83.3121318,62.631023,3.1258721,6.0648117,4.119254,1
2.8118594,0.66043013,67.00129639999999,40.840305,5.807,4.663363,7.77475,1
3.4119453,0.8551627,54.08909619999999,64.36479,4.418328,5.1127005,3.613404,0
2.3405442,0.8123627,65.09773979999999,65.42477,6.36031,5.694144,6.3376145,1
1.1114813,0.6417923,68.498922,26.082981,4.477615,3.6186755,6.8407865,1
3.9859583,0.9380333,73.8083084,71.0487,6.1369557,4.8533216,4.05191,1
2.874966,0.74113697,69.754633,49.119186,7.964062,7.467283,5.9176292,1
3.5100224,0.7414341,76.83482699999999,64.70874,3.715962,4.5277667,4.0807476,1
1.267186,0.6132675,64.7476766,46.431545,7.8814535,5.828653,3.969274,1
3.84565,0.73520315,61.5434922,38.01101,5.935306,4.4163647,5.2837667,1
2.5110862,0.79273313,63.2050562,56.182854,6.618272,3.6776373,6.592582,1
1.3521256,0.7200536,84.7739086,52.830738,4.703726,3.646193,6.0011263,1
1.778907,0.6993645,66.3489748,71.17794,5.2511086,7.2701645,3.723262,1
3.210413,0.6864058,45.5291728,82.63752,6.545323,6.7620997,4.8033175,0
1.4632967,0.7064804,62.38991539999999,65.41342,6.0477195,4.9050703,5.2396965,0
2.1864827,0.797873,70.270668,64.197754,7.2914567,5.7209077,3.8309112,1
2.028615,0.75252694,92.43246819999999,53.59226,4.8974147,4.5765934,5.8154182,1
3.86255,0.69890964,82.128034,52.085163,5.7703056,7.152145,6.269441,1
1.3362976,0.70972306,55.282922400000004,70.98429,5.6412234,3.7270212,6.691208,1
2.0144742,0.75609916,92.6196852,43.36807,7.171111,4.4615245,3.4650886,1
2.3223906,0.71823674,69.5136008,67.0228,4.885496,2.8609235,6.8719525,1
2.1625297,0.75263786,80.5709712,74.55882,8.621659,5.252031,4.218123,1
0.37822816,0.62187725,57.6887426,57.213367,5.7571716,3.8025124,5.4018245,0
1.6189885,0.5118074,42.9570492,44.54347,6.3441343,7.231689,8.3589525,0
1.0563828,0.7346459,55.312877400000005,55.66304,7.1440735,6.980366,6.1320395,0
0.63143665,0.7399897,40.7790096,54.402447,9.552928,2.8668664,5.6951737,0
2.5484173,0.7989597,86.7148778,53.693554,8.00566,4.685744,4.883696,1
3.878476,0.8699659,68.432358,80.00415,5.5133233,3.7598906,2.7482948,1
3.037878,0.72833955,61.555696,61.19008,5.295669,4.5232925,7.704593,1
1.3665626,0.6866945,71.830613,39.965126,7.327226,6.0531025,3.5517178,1
1.5319123,0.67661697,64.86955660000001,59.04235,7.002862,4.7583222,2.1096492,1
3.2906964,0.9097481,74.0572536,84.16496,5.500855,4.2531013,2.4519477,1
4.405963,0.7294705,83.6132092,76.19799,5.033205,5.9622364,2.9115999,1
3.0139902,0.687314,67.19274,40.180275,7.036008,5.0722613,7.017814,1
3.2597296,0.73519206,62.9749952,51.251263,6.463742,8.082285,6.183996,1
1.9674883,0.6939759,77.4509146,80.83818,7.603449,4.491298,4.638099,1
1.5591534,0.79213524,72.9627544,77.925934,5.5563145,2.4399304,3.2901053,1
1.4859625,0.7696725,74.2883298,62.87509,8.393857,4.890228,4.595334,1
1.2944336,0.7737718,87.7413164,63.21311,3.8495767,4.6096516,4.322986,1
1.9608848,0.66740924,60.686642600000006,64.28397,8.039659,2.3833706,4.296416,0
2.4330816,0.7729817,61.33026440000001,53.59497,9.452013,5.5035686,4.860356,0
0.8594051,0.70447284,79.056815,36.58281,7.393768,3.1007705,2.8514926,1
1.3266081,0.7010219,61.439939800000005,52.829357,5.910459,6.111151,7.695722,1
0.31494123,0.64577276,73.47555200000001,53.449097,3.080663,6.007754,8.777639,1
3.6203246,0.7580267,63.1413926,71.97731,5.7264385,5.3880897,5.6534214,1
3.6295278,0.8742,62.041180600000004,58.830566,5.515483,6.2862353,4.96502,1
1.6388661,0.5595635,86.2822088,45.905693,8.198244,5.0492563,5.7400723,1
4.2038817,0.73551136,65.65034419999999,72.85176,8.157584,4.3948126,3.5083392,1
3.3898916,0.9895571,60.7357786,91.63273,7.486997,6.47218,6.15913,1
4.552702,0.9240017,78.225036,83.01467,7.6591306,4.8246856,4.191422,1
3.7254345,0.8264726,56.128834000000005,77.08276,4.800138,6.424473,4.901235,1
3.0532346,0.77909905,58.1789488,66.16472,8.010591,5.9260345,5.0225897,1
4.092437,0.772598,70.629684,63.761944,8.399723,7.1332555,5.231426,1
2.4841986,0.7135549,73.6574028,64.19115,8.10698,7.20909,3.5067613,1
2.934911,0.7223937,78.5426978,50.30464,4.589693,3.9413664,3.1780427,1
2.469439,0.71097463,63.9232122,76.728485,5.6802077,4.3397756,3.5344808,0
2.652432,0.73213476,69.8503476,69.542755,7.2841463,4.3052654,4.6511946,1
2.9672372,0.7429592,71.49979900000001,57.545467,5.2890496,5.310278,7.568799,1
2.1406841,0.73470205,61.2817004,53.016666,5.2957006,4.7025704,4.01199,1
3.221524,0.75660926,81.997795,65.54722,8.268651,6.3573885,3.6919112,1
2.724197,0.7268096,64.7113788,50.19337,7.890455,5.3425164,4.3051696,1
0.5755132,0.6338265,71.87959559999999,55.58266,6.47816,4.6476784,4.2949286,1
1.5173693,0.67541647,71.629219,59.49784,6.738105,1.6373482,4.2479267,1
2.272701,0.71169615,62.7948564,25.894386,6.8300743,6.8529496,2.752621,1
4.4907827,0.7767971,74.32431319999999,60.198017,8.412653,5.5782604,3.530894,1
3.8655581,0.7974645,74.43845,73.47433,5.8462667,4.740355,5.3358164,1
0.92087597,0.7762408,51.6370552,64.00456,7.9246497,4.3120947,6.1717024,0
3.5092282,0.748511,70.81272279999999,64.059685,5.6093135,5.8020563,3.4192028,1
2.7562444,0.8048239,58.8443012,56.762352,7.0796432,3.0834904,3.2108831,1
4.067882,0.9513995,79.5149228,105.08019,6.6262274,4.96116,5.6052895,1
3.4140244,0.8633039,51.7215284,61.71294,8.213473,6.042552,4.302544,0
2.6056428,0.65845186,58.8737866,61.895416,7.028716,8.227296,5.0943484,1
2.1573832,0.7971636,70.986261,66.65605,8.599808,2.9218745,7.5007987,1
2.6595266,0.86075467,71.7298246,82.564804,3.2691524,6.170904,5.551787,1
2.3732398,0.71789545,75.507886,53.559155,7.0065217,5.2417755,5.4908304,1
1.1614226,0.6647135,49.953705,39.898716,3.5033882,3.3925786,5.554168,0
3.519342,0.7470181,87.4766228,57.610565,7.544274,5.1494055,5.385434,1
2.896816,0.790355,73.08762899999999,70.49026,7.960067,3.8327167,3.9785645,1
1.7631215,0.64494395,84.44426200000001,59.28435,6.3914833,4.6238127,4.542454,1
0.5631028,0.61438715,80.50201399999999,46.66668,7.4353967,5.667246,7.0801706,1
3.0383222,0.88194823,73.64762579999999,94.87275,6.8156915,4.109681,7.3775964,1
3.1840408,0.78380746,50.222994199999995,57.733913,7.252289,4.7095366,4.6354833,0
2.3718195,0.84909695,65.32514180000001,92.88785,6.069618,4.6594048,5.6620836,0
1.6318276,0.72446114,80.42850600000001,45.136795,6.747546,3.6780443,3.512897,1
1.5494102,0.6052443,79.83060699999999,53.974155,6.1965585,4.8349366,4.9300146,1
1.7749149,0.68476677,60.260877199999996,59.546005,9.759273,7.3054056,5.8102546,1
0.71638966,0.7636883,39.077270000000006,74.20397,6.194951,3.0989058,5.7092752,0
4.5852757,0.9069054,67.673698,64.01696,6.2503395,3.1419218,5.7384567,1
1.6557204,0.55052674,66.8129418,24.919754,5.698328,5.9160028,3.9717257,1
3.1428704,0.789458,63.0804394,66.618866,7.1831293,4.280135,3.959786,1
1.1596437,0.72733676,73.26124300000001,41.796326,6.8168354,4.3964915,6.288906,1
1.4406457,0.5808994,77.255926,34.27635,8.073481,6.2838106,4.5577636,1
0.213917,0.50231415,76.8494322,42.42308,8.869882,6.104811,6.908474,1
5.575848,0.91374594,72.98542160000001,81.42129,3.9698641,6.60323,6.1686053,1
2.7636862,0.84176373,50.5208058,51.15389,5.3699813,4.650971,2.8650417,0
3.5696962,0.84368694,56.99064,69.45297,4.813099,6.9255424,5.435369,1
4.015359,0.79717314,94.573114,69.55043,7.164826,4.152678,3.5189395,1
0.9830168,0.62105864,72.5045418,36.876625,8.242746,4.5342035,3.3029006,1
2.5064812,0.75167996,78.03973800000001,68.84808,4.754805,6.4837623,2.3124478,1
2.9164183,0.7307222,76.500075,68.72903,6.243915,5.181319,6.177614,1
3.1056178,0.77655715,69.470886,65.94692,6.156251,3.052124,5.1218014,1
2.959796,0.77988076,45.7453474,53.835083,5.7052007,6.2332745,5.4614244,0
2.0410178,0.7484265,66.0182334,45.965317,3.6796782,5.5828395,5.342263,1
0.0,0.45999795,75.0318428,24.666105,5.7001305,7.271014,6.976718,1
1.6494551,0.6398776,83.134984,58.373688,4.8443575,8.392381,5.002213,1
1.867971,0.6030613,64.1418862,62.88436,7.407894,5.960015,4.2622395,1
3.3234713,0.9020911,49.684471800000004,81.04972,8.880595,7.766479,6.794356,0
4.8217726,0.9021813,70.398701,92.356415,8.540384,3.9940028,4.8060217,1
1.8928082,0.70524377,58.965067,44.968582,6.1711607,5.471745,5.16784,1
2.2009366,0.8954634,56.36859360000001,87.95601,6.0700607,6.70819,6.4429054,0
3.770518,0.95915,60.5213424,74.92022,4.971572,5.0048137,5.1588984,1
1.7630037,0.70259655,71.478201,62.643,4.9687705,5.9494233,4.476984,1
1.8759559,0.6991792,79.84201519999999,36.610237,6.3427453,4.711564,6.0504727,1
1.6700715,0.5569908,67.5933266,43.784946,9.120368,3.8371124,5.615695,1
3.4567244,0.8493022,71.2694458,83.2828,3.7427633,4.7589707,7.326237,1
4.2397723,0.8724027,71.8782708,75.71552,7.002164,4.8701935,6.8961096,1
1.8173633,0.6694301,72.59064839999999,35.91601,7.3203464,6.642416,5.677931,1
3.772256,0.8435423,69.83391599999999,81.7529,7.32488,7.5514936,4.8127103,1
3.5061004,0.94506806,45.106579599999996,68.03791,6.888493,5.274789,5.217089,0
1.5352737,0.70307946,70.68239099999998,46.514446,7.7178016,6.2264023,4.1394587,1
2.1093829,0.70135254,57.600126599999996,37.39855,6.8364024,5.8157735,4.053166,0
2.1242821,0.72251165,78.3978928,49.71325,3.9170196,5.77909,6.982366,1
4.7065573,0.7531164,62.042052,56.01923,4.4846807,6.4230146,4.1707444,0
2.4512177,0.7619907,69.7965188,64.05917,4.5117154,5.2716603,2.0644631,1
1.2889779,0.8188009,50.1607382,56.015167,9.645077,7.1963487,3.5506485,0
3.0210316,0.9523735,75.268616,67.827065,6.725791,5.0261416,5.02707,1
1.3079358,0.7210017,85.342034,25.419044,6.0793347,6.0944986,7.4749126,1
2.0797222,0.7095762,65.62142,51.387253,6.446529,3.8703055,3.9270582,1
0.59112734,0.57318664,58.40546379999999,43.602642,6.4931,4.9973636,4.3692093,1
3.8855257,0.8552096,63.43289119999999,44.132763,7.7715483,5.2775955,6.1548533,1
2.6781201,0.66899544,77.493903,42.724545,7.570697,5.577062,6.4476194,1
2.4251728,0.6512015,58.6099106,45.425888,5.137348,5.043336,5.259705,0
1.8887315,0.65094376,74.66409780000001,32.40836,5.5313115,3.6940162,2.825023,1
2.2457194,0.7519153,42.4129102,58.814697,8.980254,5.5194263,4.5924354,0
0.65515846,0.58672607,64.1695418,16.979918,6.9113426,5.9608936,3.8308084,1
1.5188675,0.64011186,83.23429060000001,44.653473,9.234179,5.6842265,5.2990136,1
2.1970859,0.6218846,73.29640739999999,58.16653,5.975221,6.5435767,6.578461,1
3.5820103,0.7437572,76.7143418,63.0038,4.846085,4.736319,6.644582,1
2.9409893,0.7547527,85.148201,60.598946,6.580753,4.8825593,4.4867744,1
0.0,0.6181844,45.6211276,38.783924,5.6738133,5.5736485,4.5565643,0
2.245402,0.6817005,58.11940020000001,71.51362,7.8201838,8.458614,3.2483447,0
3.6018693,0.81479275,68.62772779999999,79.73579,3.1950488,7.7618623,8.744188,1
4.4731364,0.74110466,77.292241,49.497597,4.745973,3.6058471,3.5837836,1
1.0528902,0.61277705,80.7012402,46.05401,8.058005,3.4274828,5.3641543,1
4.9006515,0.8690856,59.7159606,76.76089,7.548545,4.7299685,6.5039163,0
2.3941538,0.78244096,82.553574,36.618225,7.257527,5.1262846,8.613289,1
5.7756004,0.91014445,58.828019999999995,81.75816,9.693626,6.375198,4.7984548,1
5.3604264,0.99323785,85.3508226,89.12196,6.261838,3.337049,5.7212076,1
0.0,0.53457034,58.229853000000006,31.16132,9.149802,3.7939715,7.744507,1
3.0172353,0.75061136,65.1325842,100.14975,4.739603,3.6689878,3.2439408,1
1.6129897,0.8280507,67.9933478,73.136086,6.9124846,4.6260395,6.6428814,0
2.1880343,0.65990573,74.5662788,56.88266,6.6376963,6.5414395,5.567733,1
4.7460756,0.90232694,60.594453,74.98332,6.1726565,4.750351,5.54856,1
3.4044456,0.8110874,68.4648076,40.855354,6.930518,4.0442357,7.9787083,1
3.28269,0.8701262,63.364468599999995,65.67706,8.074165,9.43144,5.220825,1
4.066823,0.9397763,77.611821,95.75507,6.0239506,2.8068583,4.5339026,1
1.914429,0.8226225,74.7443212,51.768745,6.307742,4.4335732,3.6735802,1
2.058511,0.6553201,69.465873,34.992107,4.6406455,3.059323,2.6636598,1
2.799299,0.827432,61.7476006,76.71266,5.2527804,4.4533257,7.652327,1
4.197331,0.7493287,63.288356199999996,69.78187,5.12211,5.2932806,5.955059,1
1.8414259,0.67271197,69.7912428,73.203804,8.7814,7.1683702,4.325326,1
2.5379517,0.64255047,69.8003574,51.166996,8.600103,4.6424575,4.430268,1
3.2259734,0.9538332,61.905711999999994,72.69223,8.522996,1.5671371,2.705146,1
2.3795733,0.720342,62.4480514,17.40921,5.40392,5.025631,4.976757,1
1.7218931,0.7513234,52.78423359999999,61.24614,6.3130207,4.7874126,6.025649,0
3.410065,0.7319418,74.606212,67.68381,5.3129554,5.7679634,5.035629,1
4.4735026,1.0,73.0596722,94.51861,5.204646,4.4407425,5.787089,1
2.8533983,0.8061335,79.8975762,57.153133,4.7409997,6.826457,8.032269,1
1.7916819,0.67932796,69.1917912,59.97377,6.8307896,5.7059855,3.960306,1
2.8707242,0.7034096,46.4208356,63.9883,6.4829655,5.148002,4.255001,0
0.547601,0.6647007,65.517146,36.00865,9.592753,3.3228264,4.848822,1
1.0925537,0.7384287,65.173375,62.899113,7.9681015,3.2408054,1.9665687,0
2.7974381,0.7912869,75.60523740000001,70.95568,5.826525,6.697417,4.958831,1
3.8820176,0.9208812,52.8523258,88.74072,5.0510497,4.9689207,4.65344,0
2.8297539,0.8426791,70.4760428,79.933586,6.7141232,4.511532,5.9498014,1
2.6339438,0.7588341,80.16256419999999,60.484283,5.217971,4.2360606,5.4742737,1
2.0617821,0.7567238,58.886230999999995,60.127785,8.3880825,5.8556952,4.2999883,1
